"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","rt","stimulus","response","ID","talker","gender","order","duration","speech_rate","transcript","Order","clip1_id","clip2_id","selected_clip","clip1_speaker","clip2_speaker","clip1_gender","clip2_gender","clip1_transcript","clip2_transcript","accuracy","question_order"
"","","","","","audio-keyboard-response","83","549113","0.0-83.0","","","","","","","","","","","","null","../audio/F4_03.WAV","l","F4_03","F4","female","2","3.670938","3.269","Yeah, it was an apartment building. It was like a one-bedroom","","","","","","","","","","","",""
"","","","","","html-keyboard-response","84","551133","0.0-84.0","","","","","","","","","","","","680","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","l","","","","","","","","2","F3_03","F4_03","","F3","F4","female","female","At least one family had moved.","Yeah, it was an apartment building. It was like a one-bedroom","",""
"","","","","","audio-keyboard-response","85","555823","0.0-85.0","","","","","","","","","","","","null","../audio/F5_03.WAV","null","F5_03","F5","female","1","3.162094","2.530","It was a totally new experience to me.","","","","","","","","","","","",""
"","","","","","audio-keyboard-response","86","560263","0.0-86.0","","","","","","","","","","","","null","../audio/F3_02.WAV","s","F3_02","F3","female","2","4.438833","2.253","So it wasn't residential on both sides of the street...","","","","","","","","","","","",""
"","","","","","html-keyboard-response","87","562282","0.0-87.0","","","","","","","","","","","","936","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","s","","","","","","","","3","F5_03","F3_02","","F5","F3","female","female","It was a totally new experience to me.","So it wasn't residential on both sides of the street...","",""
"","","","","","audio-keyboard-response","88","566723","0.0-88.0","","","","","","","","","","","","null","../audio/F4_02.WAV","null","F4_02","F4","female","1","2.916635","2.058","Yeah, a little bit, like elementary school.","","","","","","","","","","","",""
"","","","","","audio-keyboard-response","89","568382","0.0-89.0","","","","","","","","","","","","null","../audio/F3_04.WAV","s","F3_04","F3","female","2","1.651802","4.843","There were a lot of children in the area.","","","","","","","","","","","",""
"","","","","","html-keyboard-response","90","570397","0.0-90.0","","","","","","","","","","","","391","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","s","","","","","","","","4","F4_02","F3_04","","F4","F3","female","female","Yeah, a little bit, like elementary school.","There were a lot of children in the area.","",""
"","","","","","audio-keyboard-response","91","576632","0.0-91.0","","","","","","","","","","","","null","../audio/F2_04.WAV","null","F2_04","F2","female","1","4.716052","2.332","And then upstairs in her apartment, she would make rice wine.","","","","","","","","","","","",""
"","","","","","audio-keyboard-response","92","579202","0.0-92.0","","","","","","","","","","","","null","../audio/M3_04.WAV","null","M3_04","M3","male","2","2.564635","3.508","They have to learn about what they're talking about.","","","","","","","","","","","",""
"","","","","","html-keyboard-response","93","581213","0.0-93.0","","","","","","","","","","","","null","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","null","","","","","","","","5","F2_04","M3_04","","F2","M3","female","male","And then upstairs in her apartment, she would make rice wine.","They have to learn about what they're talking about.","",""
"","","","","","audio-keyboard-response","94","584402","0.0-94.0","","","","","","","","","","","","null","../audio/M3_01.WAV","null","M3_01","M3","male","1","1.659469","2.411","To further my education.","","","","","","","","","","","",""
"","","","","","audio-keyboard-response","95","585892","0.0-95.0","","","","","","","","","","","","null","../audio/M3_03.WAV","l","M3_03","M3","male","2","1.483458","3.371","Not too far away from here.","","","","","","","","","","","",""
"","","","","","html-keyboard-response","96","587913","0.0-96.0","","","","","","","","","","","","1134","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","l","","","","","","","","6","M3_01","M3_03","","M3","M3","male","male","To further my education.","Not too far away from here.","",""
"","","","","","audio-keyboard-response","97","591222","0.0-97.0","","","","","","","","","","","","null","../audio/M4_02.WAV","null","M4_02","M4","male","1","1.785187","3.361","I'm still struggling to be honest.","","","","","","","","","","","",""
"","","","","","audio-keyboard-response","98","593232","0.0-98.0","","","","","","","","","","","","null","../audio/F5_02.WAV","l","F5_02","F5","female","2","2.006958","2.491","We sort of like stay together.","","","","","","","","","","","",""
"","","","","","html-keyboard-response","99","595252","0.0-99.0","","","","","","","","","","","","979","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","l","","","","","","","","7","M4_02","F5_02","","M4","F5","male","female","I'm still struggling to be honest.","We sort of like stay together.","",""
"","","","","","audio-keyboard-response","100","598877","0.0-100.0","","","","","","","","","","","","null","../audio/M4_01.WAV","null","M4_01","M4","male","1","2.112052","2.841","The main source is from class.","","","","","","","","","","","",""
"","","","","","audio-keyboard-response","101","601562","0.0-101.0","","","","","","","","","","","","null","../audio/M5_04.WAV","l","M5_04","M5","male","2","2.679688","2.612","We have a very enjoyable life, nothing.","","","","","","","","","","","",""
"","","","","","html-keyboard-response","102","603582","0.0-102.0","","","","","","","","","","","","973","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","l","","","","","","","","8","M4_01","M5_04","","M4","M5","male","male","The main source is from class.","We have a very enjoyable life, nothing.","",""
"","","","","","audio-keyboard-response","103","607242","0.0-103.0","","","","","","","","","","","","null","../audio/M4_03.WAV","null","M4_03","M4","male","1","2.137188","1.872","They didn't really respond.","","","","","","","","","","","",""
"","","","","","audio-keyboard-response","104","608803","0.0-104.0","","","","","","","","","","","","null","../audio/M5_02.WAV","l","M5_02","M5","male","2","1.560854","3.204","In December, it was cold.","","","","","","","","","","","",""
"","","","","","html-keyboard-response","105","610823","0.0-105.0","","","","","","","","","","","","569","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","l","","","","","","","","9","M4_03","M5_02","","M4","M5","male","male","They didn't really respond.","In December, it was cold.","",""
"","","","","","audio-keyboard-response","106","614892","0.0-106.0","","","","","","","","","","","","null","../audio/M4_04.WAV","null","M4_04","M4","male","1","2.538281","2.364","The most intimate group of friends.","","","","","","","","","","","",""
"","","","","","audio-keyboard-response","107","615933","0.0-107.0","","","","","","","","","","","","null","../audio/M2_02.WAV","s","M2_02","M2","male","2","1.039885","3.846","So that was great.","","","","","","","","","","","",""
"","","","","","html-keyboard-response","108","617937","0.0-108.0","","","","","","","","","","","","1244","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","s","","","","","","","","10","M4_04","M2_02","","M4","M2","male","male","The most intimate group of friends.","So that was great.","",""
"","","","","","audio-keyboard-response","109","621632","0.0-109.0","","","","","","","","","","","","null","../audio/M2_04.WAV","null","M2_04","M2","male","1","2.180729","2.751","People just focus on making money.","","","","","","","","","","","",""
"","","","","","audio-keyboard-response","110","624812","0.0-110.0","","","","","","","","","","","","null","../audio/F1_04.WAV","l","F1_04","F1","female","2","3.175875","3.149","But majority of the time people offered to pick me up.","","","","","","","","","","","",""
"","","","","","html-keyboard-response","111","626832","0.0-111.0","","","","","","","","","","","","1047","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","l","","","","","","","","11","M2_04","F1_04","","M2","F1","male","female","People just focus on making money.","But majority of the time people offered to pick me up.","",""
"","","","","","audio-keyboard-response","112","629482","0.0-112.0","","","","","","","","","","","","null","../audio/F5_01.WAV","null","F5_01","F5","female","1","1.144573","3.495","He worked very hard.","","","","","","","","","","","",""
"","","","","","audio-keyboard-response","113","631952","0.0-113.0","","","","","","","","","","","","null","../audio/F1_02.WAV","l","F1_02","F1","female","2","2.456333","2.442","I end up going to high school.","","","","","","","","","","","",""
"","","","","","html-keyboard-response","114","633966","0.0-114.0","","","","","","","","","","","","1988","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","l","","","","","","","","12","F5_01","F1_02","","F5","F1","female","female","He worked very hard.","I end up going to high school.","",""
"","","","","","audio-keyboard-response","115","636697","0.0-115.0","","","","","","","","","","","","null","../audio/M1_03.WAV","null","M1_03","M1","male","1","1.220375","5.087881591","Being in medical field.","","","","","","","","","","","",""
"","","","","","audio-keyboard-response","116","638232","0.0-116.0","","","","","","","","","","","","null","../audio/F4_04.WAV","l","F4_04","F4","female","2","1.514","3.303","It was hard for my mom.","","","","","","","","","","","",""
"","","","","","html-keyboard-response","117","640253","0.0-117.0","","","","","","","","","","","","359","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","l","","","","","","","","13","M1_03","F4_04","","M1","F4","male","female","Being in medical field.","It was hard for my mom.","",""
"","","","","","audio-keyboard-response","118","643612","0.0-118.0","","","","","","","","","","","","null","../audio/F4_01.WAV","null","F4_01","F4","female","1","1.835479","2.724","Probably right before I turn six.","","","","","","","","","","","",""
"","","","","","audio-keyboard-response","119","646622","0.0-119.0","","","","","","","","","","","","null","../audio/M2_01.WAV","l","M2_01","M2","male","2","3.0","2.667","The airport is basically a one-story building.","","","","","","","","","","","",""
"","","","","","html-keyboard-response","120","648632","0.0-120.0","","","","","","","","","","","","1449","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","l","","","","","","","","14","F4_01","M2_01","","F4","M2","female","male","Probably right before I turn six.","The airport is basically a one-story building.","",""
"","","","","","audio-keyboard-response","121","651272","0.0-121.0","","","","","","","","","","","","null","../audio/M5_03.WAV","null","M5_03","M5","male","1","1.118844","3.576","I said, what is this?","","","","","","","","","","","",""
"","","","","","audio-keyboard-response","122","653287","0.0-122.0","","","","","","","","","","","","null","../audio/M5_01.WAV","l","M5_01","M5","male","2","2.002865","2.994","All of us were very young, so...","","","","","","","","","","","",""
"","","","","","html-keyboard-response","123","655297","0.0-123.0","","","","","","","","","","","","1017","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","l","","","","","","","","15","M5_03","M5_01","","M5","M5","male","male","I said, what is this?","All of us were very young, so...","",""
"","","","","","audio-keyboard-response","124","659732","0.0-124.0","","","","","","","","","","","","null","../audio/F2_02.WAV","null","F2_02","F2","female","1","2.902938","4.134","They buy a whole pig and then they eat their way through it.","","","","","","","","","","","",""
"","","","","","audio-keyboard-response","125","661213","0.0-125.0","","","","","","","","","","","","null","../audio/M1_01.WAV","l","M1_01","M1","male","2","1.480896","5.043558001","You kind of get spoiled.","","","","","","","","","","","",""
"","","","","","html-keyboard-response","126","663227","0.0-126.0","","","","","","","","","","","","922","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","l","","","","","","","","16","F2_02","M1_01","","F2","M1","female","male","They buy a whole pig and then they eat their way through it.","You kind of get spoiled.","",""
"","","","","","audio-keyboard-response","127","666767","0.0-127.0","","","","","","","","","","","","null","../audio/F1_03.WAV","null","F1_03","F1","female","1","2.034542","3.440","No, actually I was the only one.","","","","","","","","","","","",""
"","","","","","audio-keyboard-response","128","667697","0.0-128.0","","","","","","","","","","","","null","../audio/M2_03.WAV","s","M2_03","M2","male","2","0.928833","5.382","I just wanted to get up.","","","","","","","","","","","",""
"","","","","","html-keyboard-response","129","669712","0.0-129.0","","","","","","","","","","","","1920","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","s","","","","","","","","17","F1_03","M2_03","","F1","M2","female","male","No, actually I was the only one.","I just wanted to get up.","",""
"","","","","","audio-keyboard-response","130","675502","0.0-130.0","","","","","","","","","","","","null","../audio/F3_01.WAV","null","F3_01","F3","female","1","4.267563","1.875","My parents, my two sisters, and my two brothers.","","","","","","","","","","","",""
"","","","","","audio-keyboard-response","131","678244","0.0-131.0","","","","","","","","","","","","null","../audio/F1_01.WAV","s","F1_01","F1","female","2","2.72926","1.832","Because of the limited space.","","","","","","","","","","","",""
"","","","","","html-keyboard-response","132","680261","0.0-132.0","","","","","","","","","","","","1040","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","s","","","","","","","","18","F3_01","F1_01","","F3","F1","female","female","My parents, my two sisters, and my two brothers.","Because of the limited space.","",""
"","","","","","audio-keyboard-response","133","683302","0.0-133.0","","","","","","","","","","","","null","../audio/M1_02.WAV","null","M1_02","M1","male","1","1.508312","4.539559014","It's a really nice place to live.","","","","","","","","","","","",""
"","","","","","audio-keyboard-response","134","686503","0.0-134.0","","","","","","","","","","","","null","../audio/F2_01.WAV","l","F2_01","F2","female","2","3.200677","1.250","It's head-to-tail restaurant.","","","","","","","","","","","",""
"","","","","","html-keyboard-response","135","688512","0.0-135.0","","","","","","","","","","","","497","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","l","","","","","","","","19","M1_02","F2_01","","M1","F2","male","female","It's a really nice place to live.","It's head-to-tail restaurant.","",""
"","","","","","audio-keyboard-response","136","691042","0.0-136.0","","","","","","","","","","","","null","../audio/M1_04.WAV","null","M1_04","M1","male","1","0.999906","2.000188035","Parallel ways.","","","","","","","","","","","",""
"","","","","","audio-keyboard-response","137","692753","0.0-137.0","","","","","","","","","","","","null","../audio/M3_02.WAV","l","M3_02","M3","male","2","1.70975","2.924","And then on Sunday morning","","","","","","","","","","","",""
"","","","","","html-keyboard-response","138","694761","0.0-138.0","","","","","","","","","","","","1459","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","l","","","","","","","","20","M1_04","M3_02","","M1","M3","male","male","Parallel ways.","And then on Sunday morning","",""
"","","","","","audio-keyboard-response","139","699202","0.0-139.0","","","","","","","","","","","","null","../audio/F4_02.WAV","null","F4_02","F4","female","1","2.916635","2.058","Yeah, a little bit, like elementary school.","","","","","","","","","","","",""
"","","","","","audio-keyboard-response","140","701221","0.0-140.0","","","","","","","","","","","","null","../audio/M5_01.WAV","l","M5_01","M5","male","2","2.002865","2.994","All of us were very young, so...","","","","","","","","","","","",""
"","","","","","html-keyboard-response","141","703232","0.0-141.0","","","","","","","","","","","","1204","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","l","","","","","","","","1","F4_02","M5_01","","F4","M5","female","male","Yeah, a little bit, like elementary school.","All of us were very young, so...","",""
"","","","","","audio-keyboard-response","142","705902","0.0-142.0","","","","","","","","","","","","null","../audio/F5_01.WAV","null","F5_01","F5","female","1","1.144573","3.495","He worked very hard.","","","","","","","","","","","",""
"","","","","","audio-keyboard-response","143","709583","0.0-143.0","","","","","","","","","","","","null","../audio/F4_03.WAV","s","F4_03","F4","female","2","3.670938","3.269","Yeah, it was an apartment building. It was like a one-bedroom","","","","","","","","","","","",""
"","","","","","html-keyboard-response","144","711602","0.0-144.0","","","","","","","","","","","","1897","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","s","","","","","","","","2","F5_01","F4_03","","F5","F4","female","female","He worked very hard.","Yeah, it was an apartment building. It was like a one-bedroom","",""
"","","","","","audio-keyboard-response","145","715682","0.0-145.0","","","","","","","","","","","","null","../audio/M3_04.WAV","null","M3_04","M3","male","1","2.564635","3.508","They have to learn about what they're talking about.","","","","","","","","","","","",""
"","","","","","audio-keyboard-response","146","716683","0.0-146.0","","","","","","","","","","","","null","../audio/M1_04.WAV","s","M1_04","M1","male","2","0.999906","2.000188035","Parallel ways.","","","","","","","","","","","",""
"","","","","","html-keyboard-response","147","718692","0.0-147.0","","","","","","","","","","","","472","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","s","","","","","","","","3","M3_04","M1_04","","M3","M1","male","male","They have to learn about what they're talking about.","Parallel ways.","",""
"","","","","","audio-keyboard-response","148","722342","0.0-148.0","","","","","","","","","","","","null","../audio/M4_03.WAV","null","M4_03","M4","male","1","2.137188","1.872","They didn't really respond.","","","","","","","","","","","",""
"","","","","","audio-keyboard-response","149","724133","0.0-149.0","","","","","","","","","","","","null","../audio/M4_02.WAV","s","M4_02","M4","male","2","1.785187","3.361","I'm still struggling to be honest.","","","","","","","","","","","",""
"","","","","","html-keyboard-response","150","726152","0.0-150.0","","","","","","","","","","","","608","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","s","","","","","","","","4","M4_03","M4_02","","M4","M4","male","male","They didn't really respond.","I'm still struggling to be honest.","",""
"","","","","","audio-keyboard-response","151","729382","0.0-151.0","","","","","","","","","","","","null","../audio/M3_02.WAV","null","M3_02","M3","male","1","1.70975","2.924","And then on Sunday morning","","","","","","","","","","","",""
"","","","","","audio-keyboard-response","152","731563","0.0-152.0","","","","","","","","","","","","null","../audio/M2_04.WAV","l","M2_04","M2","male","2","2.180729","2.751","People just focus on making money.","","","","","","","","","","","",""
"","","","","","html-keyboard-response","153","733577","0.0-153.0","","","","","","","","","","","","1770","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","l","","","","","","","","5","M3_02","M2_04","","M3","M2","male","male","And then on Sunday morning","People just focus on making money.","",""
"","","","","","audio-keyboard-response","154","737142","0.0-154.0","","","","","","","","","","","","null","../audio/F1_03.WAV","null","F1_03","F1","female","1","2.034542","3.440","No, actually I was the only one.","","","","","","","","","","","",""
"","","","","","audio-keyboard-response","155","738072","0.0-155.0","","","","","","","","","","","","null","../audio/M2_03.WAV","l","M2_03","M2","male","2","0.928833","5.382","I just wanted to get up.","","","","","","","","","","","",""
"","","","","","html-keyboard-response","156","740092","0.0-156.0","","","","","","","","","","","","513","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","l","","","","","","","","6","F1_03","M2_03","","F1","M2","female","male","No, actually I was the only one.","I just wanted to get up.","",""
"","","","","","audio-keyboard-response","157","743258","0.0-157.0","","","","","","","","","","","","null","../audio/F3_04.WAV","null","F3_04","F3","female","1","1.651802","4.843","There were a lot of children in the area.","","","","","","","","","","","",""
"","","","","","audio-keyboard-response","158","744303","0.0-158.0","","","","","","","","","","","","null","../audio/M2_02.WAV","s","M2_02","M2","male","2","1.039885","3.846","So that was great.","","","","","","","","","","","",""
"","","","","","html-keyboard-response","159","746317","0.0-159.0","","","","","","","","","","","","1334","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","s","","","","","","","","7","F3_04","M2_02","","F3","M2","female","male","There were a lot of children in the area.","So that was great.","",""
"","","","","","audio-keyboard-response","160","749492","0.0-160.0","","","","","","","","","","","","null","../audio/M3_01.WAV","null","M3_01","M3","male","1","1.659469","2.411","To further my education.","","","","","","","","","","","",""
"","","","","","audio-keyboard-response","161","752693","0.0-161.0","","","","","","","","","","","","null","../audio/F2_01.WAV","s","F2_01","F2","female","2","3.200677","1.250","It's head-to-tail restaurant.","","","","","","","","","","","",""
"","","","","","html-keyboard-response","162","754706","0.0-162.0","","","","","","","","","","","","1228","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","s","","","","","","","","8","M3_01","F2_01","","M3","F2","male","female","To further my education.","It's head-to-tail restaurant.","",""
"","","","","","audio-keyboard-response","163","758782","0.0-163.0","","","","","","","","","","","","null","../audio/M4_04.WAV","null","M4_04","M4","male","1","2.538281","2.364","The most intimate group of friends.","","","","","","","","","","","",""
"","","","","","audio-keyboard-response","164","760263","0.0-164.0","","","","","","","","","","","","null","../audio/M1_01.WAV","s","M1_01","M1","male","2","1.480896","5.043558001","You kind of get spoiled.","","","","","","","","","","","",""
"","","","","","html-keyboard-response","165","762272","0.0-165.0","","","","","","","","","","","","86","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","s","","","","","","","","9","M4_04","M1_01","","M4","M1","male","male","The most intimate group of friends.","You kind of get spoiled.","",""
"","","","","","audio-keyboard-response","166","766472","0.0-166.0","","","","","","","","","","","","null","../audio/M5_04.WAV","null","M5_04","M5","male","1","2.679688","2.612","We have a very enjoyable life, nothing.","","","","","","","","","","","",""
"","","","","","audio-keyboard-response","167","767593","0.0-167.0","","","","","","","","","","","","null","../audio/M5_03.WAV","s","M5_03","M5","male","2","1.118844","3.576","I said, what is this?","","","","","","","","","","","",""
"","","","","","html-keyboard-response","168","769612","0.0-168.0","","","","","","","","","","","","414","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","s","","","","","","","","10","M5_04","M5_03","","M5","M5","male","male","We have a very enjoyable life, nothing.","I said, what is this?","",""
"","","","","","audio-keyboard-response","169","774292","0.0-169.0","","","","","","","","","","","","null","../audio/F5_03.WAV","null","F5_03","F5","female","1","3.162094","2.530","It was a totally new experience to me.","","","","","","","","","","","",""
"","","","","","audio-keyboard-response","170","776042","0.0-170.0","","","","","","","","","","","","null","../audio/F3_03.WAV","l","F3_03","F3","female","2","1.738271","2.877","At least one family had moved.","","","","","","","","","","","",""
"","","","","","html-keyboard-response","171","778052","0.0-171.0","","","","","","","","","","","","1800","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","l","","","","","","","","11","F5_03","F3_03","","F5","F3","female","female","It was a totally new experience to me.","At least one family had moved.","",""
"","","","","","audio-keyboard-response","172","781052","0.0-172.0","","","","","","","","","","","","null","../audio/M3_03.WAV","null","M3_03","M3","male","1","1.483458","3.371","Not too far away from here.","","","","","","","","","","","",""
"","","","","","audio-keyboard-response","173","784072","0.0-173.0","","","","","","","","","","","","null","../audio/M2_01.WAV","l","M2_01","M2","male","2","3.0","2.667","The airport is basically a one-story building.","","","","","","","","","","","",""
"","","","","","html-keyboard-response","174","786092","0.0-174.0","","","","","","","","","","","","1414","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","l","","","","","","","","12","M3_03","M2_01","","M3","M2","male","male","Not too far away from here.","The airport is basically a one-story building.","",""
"","","","","","audio-keyboard-response","175","790068","0.0-175.0","","","","","","","","","","","","null","../audio/F1_02.WAV","null","F1_02","F1","female","1","2.456333","2.442","I end up going to high school.","","","","","","","","","","","",""
"","","","","","audio-keyboard-response","176","791582","0.0-176.0","","","","","","","","","","","","null","../audio/M1_02.WAV","l","M1_02","M1","male","2","1.508312","4.539559014","It's a really nice place to live.","","","","","","","","","","","",""
"","","","","","html-keyboard-response","177","793602","0.0-177.0","","","","","","","","","","","","1435","
        <center>
            <div id=""clip1"" class=""visual"">Clip 1<p>Press ""S""</p></div>
            <div id=""clip2"" class=""visual"">Clip 2<p>Press ""L""</p></div>
        </center>
        <p style=""text-align:center"">Which clip sounds more like someone who was born in Boston?</p>","l","","","","","","","","13","F1_02","M1_02","","F1","M1","female","male","I end up going to high school.","It's a really nice place to live.","",""
"","","","","","audio-keyboard-response","178","798022","0.0-178.0","","","","","","","","","","","","null","../audio/F2_02.WAV","null","F2_02","F2","female","1","2.902938","4.134","They buy a whole pig and then they eat their way through it.","","","","","","","","","","","",""
